fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,modified,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
1098096,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,115.8,5,20,487,11,1.74,14.21,12.47,26.78,30,10,2317,0,0,1,0,1,0,28,128,1,444102.0,Francisco Evanilson,de Lima Barbosa,0.0,617.0,97.0,0,FWD,FWD,7.0,444102.0,32.0,53.0,21.0,10.0,1.0,2.0,67.0,16.0,6.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,487.0,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4.129,0.581,18,4.129,0.581,0,0.0,0,False
1098607,Jake O'Brien,DEF,Everton,49.8,0,5,233,5,0.31,1.08,0.77,18.63,17,2,1568,0,0,0,0,0,0,17,65,5,512462.0,Jake,O'Brien,235.0,582.0,293.0,DEF,DEF,DEF,5.0,512462.0,3.0,5.0,89.0,17.0,4.0,4.0,52.0,26.0,9.0,0.0,0.0,0.0,20,0,0,0,6,0,0,0,0,0,0.0,0.0,233.0,7,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.25,0.65,14,3.65,0.7,8,0.0,2,False
1105912,Riccardo Calafiori,DEF,Arsenal,41.5,1,1,142,1,0.69,1.55,0.86,10.28,12,2,978,0,0,0,0,0,0,11,39,4,466075.0,Riccardo,Calafiori,0.0,578.0,7.0,0,DEF,DEF,5.5,466075.0,6.0,6.0,24.0,19.0,9.0,6.0,35.0,27.0,8.0,0.0,0.0,0.0,19,0,0,0,2,0,0,0,0,0,0.0,0.0,142.0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.053,0.368,7,2.105,0.368,1,0.0,-1,False
1107280,Pape Matar Sarr,MID,Spurs,62.6,2,4,365,2,0.78,4.5,3.72,36.38,38,3,1901,0,0,0,0,0,0,22,71,6,482442.0,Pape Matar,Sarr,513.0,499.0,593.0,MID,MID,MID,5.0,482442.0,13.0,35.0,24.0,36.0,30.0,10.0,115.0,49.0,13.0,0.0,0.0,0.0,36,0,0,0,10,0,0,0,0,0,0.0,0.0,365.0,4,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,1.972,0.389,16,2.25,0.444,10,0.0,0,False
1107620,Jarell Quansah,DEF,Liverpool,19.0,0,0,38,0,0.18,0.28,0.1,10.38,12,0,488,0,1,0,0,0,0,4,9,2,441428.0,Jarell,Quansah,626.0,333.0,0.0,DEF,DEF,DEF,0.0,441428.0,0.0,1.0,27.0,8.0,7.0,7.0,19.0,12.0,4.0,0.0,0.0,0.0,13,0,0,0,4,0,0,0,0,0,0.0,0.0,38.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.692,0.0,0,1.0,0.0,4,0.0,0,False
1107648,James McAtee,MID,Man City,25.1,0,0,102,0,0.8,3.6,2.8,5.25,6,3,340,0,0,0,0,0,0,3,31,1,432714.0,James,McAtee,360.0,357.0,426.0,MID,MID,MID,5.5,432714.0,4.0,3.0,1.0,2.0,2.0,0.0,8.0,5.0,3.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,0,0,0.0,0.0,102.0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2.067,0.333,5,2.067,0.333,0,0.0,0,False
1107910,Tino Livramento,DEF,Newcastle,91.6,1,6,476,10,2.7,3.03,0.33,37.83,40,0,2835,0,0,0,0,0,0,32,105,1,441191.0,Tino,Livramento,633.0,409.0,477.0,DEF,DEF,DEF,5.0,441191.0,2.0,35.0,94.0,36.0,23.0,11.0,189.0,54.0,18.0,0.0,0.0,0.0,37,0,0,0,8,0,0,0,0,0,0.0,0.0,476.0,6,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,2.838,0.568,22,3.054,0.595,8,0.0,0,False
1112684,Nathan Patterson,DEF,Everton,4.0,1,0,47,0,0.38,0.45,0.07,4.48,6,0,342,0,0,0,0,0,0,3,14,1,243571.0,Nathan,Patterson,262.0,234.0,296.0,DEF,DEF,DEF,4.5,243571.0,0.0,1.0,5.0,6.0,2.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,47.0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.4,0.3,3,1.4,0.3,0,0.0,0,False
1113690,Conor Bradley,DEF,Liverpool,47.6,2,3,160,3,1.43,2.13,0.7,12.4,10,0,744,0,0,0,0,0,0,7,41,4,492777.0,Conor,Bradley,757.0,313.0,375.0,DEF,DEF,DEF,5.0,492777.0,3.0,14.0,25.0,10.0,4.0,2.0,51.0,14.0,4.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,160.0,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.158,0.421,8,2.158,0.421,0,0.0,0,False
1113753,Dane Scarlett,FWD,Spurs,2.4,1,0,20,0,0.0,0.04,0.04,0.83,1,0,31,0,0,0,0,0,0,0,6,0,490145.0,Dane,Scarlett,640.0,500.0,599.0,FWD,FWD,FWD,4.5,490145.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0.333,1,2.0,0.333,0,0.0,0,False
1113790,Oscar Bobb,MID,Man City,0.8,0,0,13,0,0.02,0.02,0.0,0.47,1,0,14,0,0,0,0,0,0,0,3,0,477555.0,Oscar,Bobb,345.0,343.0,424.0,MID,MID,MID,5.5,477555.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,13.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1113903,Liam Delap,FWD,Ipswich,109.1,2,22,472,3,1.38,10.82,9.44,53.6,58,12,2587,0,0,0,0,0,0,32,132,12,463034.0,Liam,Delap,0.0,268.0,250.0,0,FWD,FWD,6.5,463034.0,32.0,51.0,28.0,8.0,2.0,0.0,68.0,11.0,3.0,0.0,0.0,2.0,37,0,0,0,0,0,0,0,0,0,0.0,-24.0,448.0,21,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.568,0.541,20,3.541,0.541,-1,-24.0,-1,False
1113915,Kasey McAteer,MID,Leicester,18.9,1,0,125,3,0.63,1.62,0.99,20.07,16,1,846,0,0,0,0,0,0,9,35,3,461587.0,Kasey,McAteer,0.0,299.0,0.0,0,MID,MID,0.0,461587.0,7.0,15.0,13.0,16.0,5.0,2.0,45.0,23.0,7.0,0.0,0.0,0.0,18,0,0,0,2,0,0,0,0,0,0.0,0.0,125.0,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.944,0.0,0,2.056,0.0,2,0.0,0,False
1114798,João Pedro Ferreira Silva,MID,Nott'm Forest,40.8,2,0,212,1,1.87,4.0,2.13,12.56,16,3,835,0,0,0,0,0,0,5,52,5,510500.0,João Pedro,Ferreira Silva,0.0,596.0,518.0,0,MID,MID,5.5,510500.0,7.0,23.0,16.0,14.0,12.0,1.0,43.0,27.0,13.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,212.0,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.677,0.29,9,1.677,0.29,0,0.0,0,False
1114979,Emmanuel Agbadou,DEF,Wolves,31.7,0,1,223,4,0.32,1.22,0.9,23.12,22,1,1410,0,0,0,0,0,0,16,45,3,516939.0,Emmanuel,Agbadou,0.0,720.0,631.0,0,DEF,DEF,4.5,516939.0,2.0,4.0,89.0,19.0,12.0,13.0,83.0,30.0,11.0,0.0,0.0,0.0,16,0,0,0,14,0,0,0,0,0,0.0,0.0,223.0,2,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.812,0.625,13,3.75,0.812,15,0.0,1,False
1118192,Welington Damascena Santos,DEF,Southampton,1.6,0,0,53,1,0.16,0.2,0.04,11.63,10,0,478,0,0,0,0,0,0,6,14,1,500016.0,Welington Damascena,Santos,0.0,718.0,0.0,0,DEF,DEF,0.0,500016.0,0.0,8.0,33.0,9.0,7.0,1.0,21.0,21.0,12.0,0.0,0.0,0.0,10,0,0,0,6,0,0,0,0,0,0.0,0.0,53.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4,0.0,0,2.0,0.0,6,0.0,0,False
1120224,Tyrick Mitchell,DEF,Crystal Palace,98.7,6,4,455,12,3.67,4.98,1.31,46.45,46,0,3090,0,0,0,0,0,0,37,123,2,244723.0,Tyrick,Mitchell,234.0,210.0,258.0,DEF,DEF,DEF,5.0,244723.0,3.0,25.0,95.0,55.0,19.0,12.0,168.0,91.0,36.0,0.0,0.0,0.0,37,0,0,0,6,0,0,0,0,0,0.0,0.0,455.0,4,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.324,0.649,25,3.486,0.676,6,0.0,0,False
1128945,Rodrigo Muniz Carvalho,FWD,Fulham,64.6,1,14,349,2,0.2,6.11,5.91,15.28,17,8,943,0,0,0,0,0,0,8,86,1,244042.0,Rodrigo,Muniz Carvalho,279.0,251.0,338.0,FWD,FWD,FWD,5.5,244042.0,19.0,31.0,14.0,5.0,5.0,2.0,14.0,10.0,5.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,0,0,0.0,0.0,349.0,16,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.774,0.484,16,2.839,0.516,2,0.0,2,False
1128965,Carlos Alcaraz Durán,MID,Southampton Everton,29.2,3,5,191,1,0.68,2.46,1.78,11.33,9,2,766,0,0,0,0,0,0,7,44,4,502697.0,Carlos,Alcaraz Durán,0.0,450.0,301.0,0,MID,MID,5.5,502697.0,12.0,12.0,10.0,5.0,6.0,2.0,39.0,11.0,6.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,191.0,5,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.75,0.5,8,2.75,0.5,0,0.0,0,False
1130691,Kamaldeen Sulemana,MID,Southampton,24.5,2,2,163,3,0.85,2.24,1.39,35.69,36,1,1394,0,0,0,0,0,0,17,53,2,504783.0,Kamaldeen,Sulemana,0.0,462.0,0.0,0,MID,MID,0.0,504783.0,8.0,11.0,7.0,17.0,6.0,4.0,63.0,22.0,5.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0.0,0.0,163.0,2,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.038,0.0,0,2.038,0.0,0,0.0,0,False
1131987,Bart Verbruggen,GK,Brighton,88.2,1,6,366,7,0.01,0.01,0.0,53.1,58,0,3240,0,0,0,0,0,91,36,103,5,489639.0,Bart,Verbruggen,152.0,146.0,139.0,GK,GK,GK,4.5,489639.0,0.0,2.0,46.0,0.0,0.0,0.0,276.0,0.0,0.0,76.0,15.0,0.0,36,0,0,0,0,0,0,0,0,0,76.0,0.0,442.0,10,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,2.861,0.611,23,2.972,0.639,4,76.0,4,False
1132960,Ramón Sosa,MID,Nott'm Forest,14.6,0,0,101,1,0.36,1.47,1.11,4.81,5,1,280,0,0,0,0,0,0,1,25,1,502222.0,Ramón,Sosa,0.0,620.0,0.0,0,MID,MID,0.0,502222.0,5.0,8.0,4.0,3.0,4.0,0.0,25.0,5.0,2.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0.0,0.0,101.0,1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.316,0.0,0,1.368,0.0,1,0.0,1,False
1137668,Moisés Caicedo Corozo,MID,Chelsea,97.9,4,4,650,12,2.82,3.63,0.81,45.42,42,1,3351,0,0,0,0,0,0,38,98,11,486672.0,Moisés,Caicedo Corozo,126.0,157.0,241.0,MID,MID,MID,5.5,486672.0,3.0,58.0,53.0,73.0,49.0,10.0,229.0,114.0,41.0,0.0,0.0,0.0,38,0,0,0,42,0,0,0,0,0,0.0,0.0,650.0,4,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2.579,0.447,25,3.684,0.658,42,0.0,0,False
1137705,Enzo Fernández,MID,Chelsea,137.7,8,11,691,10,6.11,12.34,6.23,38.06,37,6,2943,0,0,0,0,0,0,32,135,8,448047.0,Enzo,Fernández,199.0,168.0,237.0,MID,MID,MID,6.5,448047.0,20.0,54.0,20.0,33.0,13.0,7.0,156.0,65.0,32.0,0.0,0.0,0.0,36,0,0,0,6,0,0,0,0,0,0.0,0.0,691.0,12,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.75,0.556,21,3.944,0.583,7,0.0,1,False
1140003,Illia Zabarnyi,DEF,Bournemouth,77.7,1,8,429,8,0.76,1.96,1.2,42.54,42,0,3109,0,0,0,0,1,0,35,94,4,477580.0,Illia,Zabarnyi,89.0,85.0,71.0,DEF,DEF,DEF,5.0,477580.0,1.0,7.0,179.0,36.0,41.0,20.0,157.0,52.0,16.0,0.0,0.0,0.0,36,0,0,0,28,0,0,0,0,0,0.0,0.0,429.0,7,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,2.611,0.5,24,3.361,0.667,27,0.0,-1,False
1157236,Yehor Yarmoliuk,MID,Brentford,29.6,0,0,255,3,0.91,1.53,0.62,26.43,25,0,1435,0,0,0,0,0,0,15,43,6,508395.0,Yegor,Yarmoliuk,120.0,111.0,129.0,MID,MID,MID,5.0,508395.0,2.0,13.0,31.0,28.0,13.0,9.0,113.0,49.0,21.0,0.0,0.0,0.0,31,0,0,0,14,0,0,0,0,0,0.0,0.0,255.0,0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.387,0.258,11,1.839,0.355,14,0.0,0,False
1168311,Yasin Ayari,MID,Brighton,53.7,1,3,358,7,2.62,5.13,2.51,30.15,28,2,1958,0,0,0,0,0,0,22,74,4,509416.0,Yasin,Ayari,124.0,600.0,166.0,MID,MID,MID,5.0,509416.0,8.0,26.0,25.0,32.0,20.0,6.0,118.0,59.0,27.0,0.0,0.0,0.0,34,0,0,0,10,0,0,0,0,0,0.0,0.0,358.0,3,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2.176,0.412,16,2.471,0.471,10,0.0,0,False
1174296,André Trindade da Costa Neto,MID,Wolves,47.7,0,1,436,7,0.52,0.93,0.41,40.79,46,0,2472,0,0,0,0,0,0,31,61,7,509291.0,André,Trindade da Costa Neto,0.0,642.0,643.0,0,MID,MID,5.5,509291.0,1.0,34.0,29.0,55.0,37.0,8.0,194.0,91.0,36.0,0.0,0.0,0.0,33,0,0,0,26,0,0,0,0,0,0.0,0.0,436.0,2,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,1.848,0.333,16,2.667,0.485,27,0.0,1,False
1174337,Sávio 'Savinho' Moreira de Oliveira,MID,Man City,94.5,11,15,442,8,6.1,11.12,5.02,21.39,25,1,1760,0,0,0,0,0,0,21,106,3,510281.0,Sávio 'Savinho',Moreira de Oliveira,0.0,571.0,415.0,0,MID,MID,7.0,510281.0,21.0,28.0,9.0,17.0,6.0,2.0,79.0,23.0,6.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,0,0,0.0,0.0,442.0,14,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.655,0.517,15,3.621,0.517,-1,0.0,-1,False
1174672,João Victor Gomes da Silva,MID,Wolves,77.3,1,7,489,6,2.61,5.55,2.94,49.5,59,3,2975,0,0,0,0,1,0,35,87,9,448089.0,João Victor,Gomes da Silva,559.0,553.0,646.0,MID,MID,MID,5.5,448089.0,7.0,47.0,32.0,71.0,25.0,4.0,200.0,116.0,45.0,0.0,0.0,0.0,36,0,0,0,36,0,0,0,0,0,0.0,0.0,489.0,9,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2.417,0.417,22,3.472,0.611,38,0.0,2,False
1181700,Danilo dos Santos de Oliveira,MID,Nott'm Forest,10.0,0,0,43,1,0.01,0.01,0.0,4.86,4,0,270,0,0,0,0,0,0,5,11,0,513046.0,Danilo,dos Santos de Oliveira,442.0,429.0,0.0,MID,MID,MID,0.0,513046.0,0.0,0.0,2.0,4.0,4.0,1.0,19.0,8.0,4.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,43.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.375,0.0,0,1.375,0.0,0,0.0,0,False
1185748,Amadou Onana,MID,Aston Villa,52.7,0,5,324,6,0.84,2.96,2.12,23.66,23,3,1613,0,0,0,0,0,0,20,65,4,449871.0,Amadou,Onana,261.0,233.0,59.0,MID,MID,MID,5.0,449871.0,6.0,30.0,40.0,30.0,26.0,7.0,72.0,55.0,25.0,0.0,0.0,0.0,26,0,0,0,16,0,0,0,0,0,0.0,0.0,324.0,5,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,2.5,0.5,16,3.115,0.615,16,0.0,0,False
1186529,Carlos Roberto Forbs Borges,MID,Wolves,3.1,0,0,35,0,0.1,0.25,0.15,8.09,9,0,236,0,0,0,0,0,0,1,9,2,463212.0,Carlos Roberto,Forbs Borges,0.0,655.0,0.0,0,MID,MID,0.0,463212.0,0.0,1.0,2.0,5.0,1.0,0.0,11.0,8.0,3.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,35.0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9,0.0,0,0.9,0.0,0,0.0,0,False
1190033,Lamare Bogarde,DEF,Aston Villa,2.4,0,0,22,0,0.13,0.17,0.04,9.28,11,0,473,0,0,0,0,0,0,5,6,2,515597.0,Lamare,Bogarde,0.0,598.0,44.0,0,DEF,DEF,4.0,515597.0,1.0,11.0,12.0,6.0,1.0,3.0,13.0,14.0,8.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.75,0.125,1,0.75,0.125,0,0.0,0,False
1190867,Roméo Lavia,MID,Chelsea,18.3,1,0,125,3,0.38,0.63,0.25,14.33,11,0,792,0,0,0,0,0,0,11,26,4,514356.0,Roméo,Lavia,667.0,174.0,244.0,MID,MID,MID,5.0,514356.0,0.0,7.0,10.0,13.0,16.0,0.0,40.0,22.0,9.0,0.0,0.0,0.0,16,0,0,0,2,0,0,0,0,0,0.0,0.0,125.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.625,0.312,5,1.75,0.312,2,0.0,0,False
1192166,Rodrigo Martins Gomes,MID,Wolves,30.4,0,0,183,1,0.87,1.59,0.72,16.09,20,2,794,0,0,0,0,0,0,7,42,0,483081.0,Rodrigo,Martins Gomes,0.0,563.0,635.0,0,MID,DEF,4.5,483081.0,3.0,6.0,16.0,15.0,7.0,1.0,28.0,23.0,8.0,0.0,0.0,0.0,25,3,2,-6,0,12,-12,-80,0,0,0.0,0.0,103.0,3,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.68,0.36,9,1.76,0.36,2,-80.0,3,True
1195281,Milos Kerkez,DEF,Bournemouth,116.2,6,10,550,9,2.57,3.17,0.6,48.69,45,2,3336,0,0,0,0,0,0,38,134,4,544877.0,Milos,Kerkez,595.0,70.0,371.0,DEF,DEF,DEF,6.0,544877.0,5.0,50.0,99.0,26.0,45.0,11.0,169.0,52.0,26.0,0.0,0.0,0.0,38,0,0,0,4,0,0,0,0,0,0.0,0.0,550.0,11,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.526,0.579,23,3.658,0.605,5,0.0,1,False
1197250,Malo Gusto,DEF,Chelsea,53.3,1,2,285,4,1.91,3.35,1.44,27.43,26,0,1853,0,0,0,0,0,0,19,60,4,482609.0,Malo,Gusto,203.0,171.0,228.0,DEF,DEF,DEF,5.0,482609.0,5.0,20.0,40.0,29.0,24.0,8.0,119.0,45.0,16.0,0.0,0.0,0.0,32,0,0,0,4,0,0,0,0,0,0.0,0.0,285.0,2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1.875,0.375,12,2.0,0.375,4,0.0,0,False
1197347,Nicolas Jackson,FWD,Chelsea,114.0,6,17,417,11,1.9,13.58,11.68,28.47,24,10,2220,0,0,0,0,1,0,28,121,7,517052.0,Nicolas,Jackson,211.0,180.0,251.0,FWD,FWD,FWD,6.5,517052.0,35.0,29.0,15.0,13.0,3.0,2.0,48.0,22.0,9.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,417.0,17,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,4.033,0.6,18,4.033,0.6,0,0.0,0,False
1197655,Lewis Hall,DEF,Newcastle,90.0,7,11,443,8,3.73,4.16,0.43,29.73,31,0,2188,0,0,0,0,0,0,24,102,3,487838.0,Lewis,Hall,204.0,399.0,473.0,DEF,DEF,DEF,5.5,487838.0,1.0,21.0,51.0,41.0,18.0,18.0,119.0,58.0,17.0,0.0,0.0,0.0,27,0,0,0,8,0,0,0,0,0,0.0,0.0,443.0,14,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.778,0.667,20,4.185,0.741,11,0.0,3,False
1199272,Rasmus Højlund,FWD,Man Utd,59.0,1,8,246,6,1.14,6.24,5.1,30.44,31,4,1998,0,0,0,0,0,0,23,78,2,497894.0,Rasmus,Højlund,617.0,375.0,465.0,FWD,FWD,FWD,6.5,497894.0,13.0,28.0,6.0,1.0,2.0,0.0,35.0,3.0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0.0,0.0,246.0,9,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2.438,0.375,12,2.469,0.375,1,0.0,1,False
1200631,Lesley Ugochukwu,MID,Southampton,18.2,1,3,209,1,0.62,1.47,0.85,40.28,39,1,1652,0,0,0,0,0,0,18,47,7,503714.0,Lesley,Ugochukwu,613.0,188.0,676.0,MID,MID,MID,5.0,503714.0,1.0,16.0,23.0,24.0,14.0,10.0,67.0,50.0,26.0,0.0,0.0,0.0,26,0,0,0,8,0,0,0,0,0,0.0,0.0,209.0,3,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.808,0.346,11,2.115,0.423,8,0.0,0,False
1200657,Yerson Mosquera,DEF,Wolves,0.3,0,0,24,0,0.03,0.36,0.33,5.63,12,0,441,0,0,0,0,0,0,5,3,2,501837.0,Yerson,Mosquera,788.0,558.0,634.0,DEF,DEF,DEF,4.5,501837.0,0.0,7.0,14.0,7.0,10.0,10.0,24.0,11.0,4.0,0.0,0.0,0.0,5,0,0,0,4,0,0,0,0,0,0.0,0.0,24.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0.0,1,1.4,0.2,4,0.0,0,False
1200984,Filip Jørgensen,GK,Chelsea,13.1,0,0,59,1,0.0,0.0,0.0,8.83,9,0,540,0,0,0,0,0,20,6,18,0,508479.0,Filip,Jørgensen,0.0,581.0,221.0,0,GK,GK,4.5,508479.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,18.0,2.0,0.0,6,0,0,0,0,0,0,0,0,0,18.0,0.0,77.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,0.667,4,3.0,0.667,0,18.0,0,False
1203512,Tim Iroegbunam,MID,Everton,18.6,1,0,82,0,0.14,0.37,0.23,12.25,16,0,562,0,0,0,0,0,0,5,22,4,490094.0,Tim,Iroegbunam,46.0,226.0,304.0,MID,MID,MID,5.0,490094.0,0.0,12.0,11.0,14.0,16.0,4.0,51.0,29.0,15.0,0.0,0.0,0.0,18,0,0,0,6,0,0,0,0,0,0.0,0.0,82.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.222,0.222,5,1.556,0.278,6,0.0,0,False
1203658,Divin Mubama,FWD,Man City,0.0,0,0,2,0,0.0,0.04,0.04,0.02,0,0,27,0,0,0,0,0,0,0,1,0,487837.0,Divin,Mubama,538.0,698.0,0.0,FWD,FWD,FWD,0.0,487837.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0,False
1203661,Radu Drăgușin,DEF,Spurs,27.1,0,0,96,2,0.16,0.29,0.13,28.59,29,0,1250,0,0,0,0,0,0,14,24,1,493125.0,Radu,Dragusin,777.0,486.0,572.0,DEF,DEF,DEF,4.5,493125.0,1.0,10.0,46.0,6.0,15.0,16.0,48.0,10.0,4.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,96.0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.5,0.312,5,1.5,0.312,0,0.0,0,False
1203665,Alejandro Garnacho,MID,Man Utd,92.3,4,7,370,5,2.76,10.16,7.4,35.43,36,6,2188,0,0,0,0,0,0,23,106,3,493105.0,Alejandro,Garnacho,382.0,372.0,453.0,MID,MID,MID,6.5,493105.0,30.0,43.0,10.0,18.0,13.0,0.0,108.0,30.0,12.0,0.0,0.0,0.0,36,0,0,0,2,0,0,0,0,0,0.0,0.0,370.0,7,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2.944,0.444,16,3.0,0.444,2,0.0,0,False
1211437,Victor Kristiansen,DEF,Leicester,21.1,1,0,153,1,1.74,1.87,0.13,54.38,62,0,2481,0,1,0,0,0,0,29,34,1,481510.0,Victor,Kristiansen,0.0,296.0,0.0,0,DEF,DEF,0.0,481510.0,0.0,18.0,66.0,51.0,42.0,15.0,99.0,87.0,36.0,0.0,0.0,0.0,30,0,0,0,10,0,0,0,0,0,0.0,0.0,153.0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.133,0.0,0,1.467,0.0,10,0.0,0,False
1215652,Omari Giraud-Hutchinson,MID,Ipswich,66.8,3,6,352,3,2.46,5.39,2.93,51.04,61,3,2585,0,0,0,0,0,0,30,88,5,503301.0,Omari,Giraud-Hutchinson,0.0,274.0,0.0,0,MID,MID,0.0,503301.0,19.0,46.0,7.0,13.0,11.0,2.0,110.0,32.0,19.0,0.0,0.0,0.0,31,0,0,0,2,0,0,0,0,0,0.0,0.0,352.0,7,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.839,0.0,0,2.935,0.0,3,0.0,1,False
