fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
768331,Igor Julio dos Santos de Paulo,DEF,Brighton,32.1,0,1,311,2,0.5,0.75,0.25,24.36,26,0,1631,0,0,0,0,0,17,37,4,223434.0,Igor Julio,dos Santos de Paulo,606.0,128.0,149.0,DEF,DEF,DEF,4.5,223434.0,0.0,4.0,45.0,18.0,14.0,9.0,105.0,25.0,7.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,315.0,0,36,8.222,1.542,0.343,8.0,1.5,0.333,-1,4.0,-1,False
769166,Jean-Ricner Bellegarde,MID,Wolves,38.3,2,1,150,0,0.76,2.11,1.35,26.15,24,2,948,0,0,0,1,0,10,45,0,231057.0,Jean-Ricner,Bellegarde,715.0,535.0,644.0,MID,MID,MID,5.5,231057.0,5.0,24.0,13.0,10.0,8.0,2.0,41.0,17.0,7.0,0.0,0.0,0.0,22,0,0,0,2,0,0,0,24.0,10.0,0.0,0.0,184.0,2,48,8.182,2.045,0.372,8.727,2.182,0.397,3,34.0,1,False
770267,Ben Johnson,DEF,West Ham,10.9,0,0,90,1,0.11,0.36,0.25,13.03,16,0,538,0,0,0,0,0,4,17,1,222018.0,Ben,Johnson,536.0,275.0,0.0,DEF,DEF,DEF,0.0,222018.0,2.0,7.0,13.0,7.0,5.0,1.0,49.0,11.0,4.0,0.0,0.0,0.0,14,0,0,0,0,0,0,0,7.0,4.0,0.0,0.0,101.0,0,17,0.0,1.214,0.0,0.0,1.214,0.0,0,11.0,0,False
775355,Gustavo Hamer,MID,Sheffield Utd,88.8,7,5,462,2,4.59,7.58,3.0,62.07,83,4,2908,0,0,0,0,0,34,108,9,196100.0,Gustavo,Hamer,663.0,0.0,0.0,MID,0,MID,0.0,196100.0,15.0,17.0,32.0,21.0,29.0,9.0,162.0,39.0,18.0,0.0,0.0,0.0,36,0,0,0,8,0,0,0,17.0,30.0,0.0,0.0,509.0,4,115,0.0,3.0,0.0,0.0,3.194,0.0,7,47.0,-1,False
775614,Ryan Yates,MID,Nott'm Forest,48.9,1,1,235,1,0.59,3.37,2.78,31.96,38,1,1979,0,0,0,0,0,21,59,6,204968.0,Ryan,Yates,470.0,449.0,522.0,MID,MID,MID,5.0,204968.0,7.0,57.0,39.0,40.0,21.0,15.0,110.0,66.0,26.0,0.0,0.0,0.0,35,0,0,0,12,0,0,0,57.0,14.0,0.0,0.0,306.0,6,76,11.8,1.686,0.337,15.2,2.171,0.434,17,71.0,5,False
776151,Benjamin White,DEF,Arsenal,212.8,5,14,776,18,3.66,4.93,1.27,24.95,26,4,2987,0,0,0,0,0,35,182,8,198869.0,Benjamin,White,29.0,24.0,11.0,DEF,DEF,DEF,5.5,198869.0,8.0,12.0,67.0,28.0,32.0,22.0,120.0,48.0,20.0,0.0,0.0,0.0,37,0,0,0,4,0,0,0,12.0,16.0,0.0,0.0,804.0,14,186,33.091,4.919,0.894,33.818,5.027,0.914,4,28.0,0,False
776689,Caoimhin Kelleher,GK,Liverpool,34.5,0,3,198,2,0.01,0.01,0.0,10.33,11,0,900,0,0,0,0,28,10,34,0,200720.0,Caoimhin,Kelleher,301.0,325.0,101.0,GK,GK,GK,4.5,200720.0,0.0,0.0,7.0,0.0,0.0,0.0,73.0,0.0,0.0,23.0,5.0,0.0,10,0,0,0,0,0,0,0,0.0,0.0,23.0,0.0,221.0,3,34,7.556,3.4,0.756,7.556,3.4,0.756,0,23.0,0,False
783505,Edson Álvarez Velázquez,MID,West Ham,44.1,1,3,345,5,0.81,2.18,1.37,49.85,45,1,2375,0,0,0,0,0,28,62,11,213999.0,Edson,Álvarez Velázquez,642.0,511.0,616.0,MID,MID,MID,5.0,213999.0,3.0,15.0,70.0,39.0,42.0,20.0,164.0,80.0,41.0,0.0,0.0,0.0,31,0,0,0,38,0,0,0,15.0,6.0,0.0,0.0,366.0,2,99,12.4,2.0,0.4,19.8,3.194,0.639,37,21.0,-1,False
785411,Marcos Senesi,DEF,Bournemouth,89.2,5,13,486,6,2.27,4.25,1.98,40.83,44,4,2239,0,0,0,0,0,26,102,13,221466.0,Marcos,Senesi,83.0,79.0,72.0,DEF,DEF,DEF,4.5,221466.0,4.0,11.0,105.0,32.0,35.0,23.0,164.0,55.0,23.0,0.0,0.0,0.0,31,0,0,0,14,0,0,0,11.0,8.0,0.0,0.0,505.0,17,120,22.667,3.29,0.731,26.667,3.871,0.86,18,19.0,4,False
787350,Douglas Luiz Soares de Paulo,MID,Aston Villa,135.5,5,25,666,6,4.86,11.55,6.69,52.79,57,9,2994,0,0,0,0,0,35,148,12,230046.0,Douglas Luiz,Soares de Paulo,43.0,0.0,0.0,MID,0,MID,0.0,230046.0,17.0,41.0,17.0,38.0,23.0,8.0,184.0,58.0,20.0,0.0,0.0,4.0,35,0,0,0,14,0,0,0,41.0,34.0,0.0,-24.0,717.0,27,164,0.0,4.229,0.0,0.0,4.686,0.0,16,51.0,2,False
789066,Cristian Romero,DEF,Spurs,118.9,0,15,591,7,1.41,4.66,3.25,52.55,46,5,2790,1,0,0,1,0,33,107,7,221632.0,Cristian,Romero,511.0,498.0,569.0,DEF,DEF,DEF,5.0,221632.0,10.0,24.0,100.0,40.0,44.0,22.0,189.0,66.0,26.0,0.0,0.0,0.0,33,0,0,0,12,0,0,0,24.0,20.0,0.0,0.0,635.0,13,117,21.4,3.242,0.648,23.4,3.545,0.709,10,44.0,-2,False
789502,Morgan Gibbs-White,MID,Nott'm Forest,125.6,12,13,563,5,6.79,13.44,6.65,49.08,59,5,3156,0,0,0,0,0,35,142,9,222531.0,Morgan,Gibbs-White,447.0,433.0,515.0,MID,MID,MID,7.5,222531.0,15.0,57.0,18.0,24.0,17.0,8.0,179.0,36.0,12.0,0.0,0.0,1.0,37,0,0,0,8,0,0,0,57.0,30.0,0.0,-6.0,644.0,13,150,18.933,3.838,0.512,20.0,4.054,0.541,8,81.0,0,False
789509,Gabriel Osho,DEF,Luton,31.2,0,1,286,2,0.16,1.25,1.09,45.02,47,2,1846,0,0,0,0,0,21,41,3,199056.0,Gabriel,Osho,330.0,0.0,0.0,DEF,0,DEF,0.0,199056.0,2.0,14.0,88.0,22.0,31.0,20.0,103.0,41.0,19.0,0.0,0.0,0.0,21,0,0,0,16,0,0,0,14.0,4.0,0.0,0.0,304.0,2,58,0.0,1.952,0.0,0.0,2.762,0.0,17,18.0,1,False
789571,Robert Sánchez,GK,Chelsea,51.5,0,7,317,3,0.0,0.0,0.0,23.72,25,0,1433,0,0,1,0,53,16,59,2,215059.0,Robert,Sánchez,145.0,185.0,220.0,GK,GK,GK,5.0,215059.0,0.0,1.0,13.0,0.0,0.0,0.0,133.0,0.0,0.0,36.0,17.0,0.0,16,0,0,0,0,0,0,0,1.0,0.0,36.0,0.0,354.0,7,59,11.8,3.688,0.738,11.8,3.688,0.738,0,37.0,0,False
789578,Dara O'Shea,DEF,Burnley,44.7,4,2,478,2,0.9,1.64,0.74,62.7,71,3,2892,1,0,0,1,0,32,69,5,216616.0,Dara,O'Shea,173.0,630.0,0.0,DEF,DEF,DEF,0.0,216616.0,5.0,15.0,158.0,20.0,35.0,30.0,140.0,39.0,19.0,0.0,0.0,0.0,33,0,0,0,22,0,0,0,15.0,10.0,0.0,0.0,503.0,2,91,0.0,2.091,0.0,0.0,2.758,0.0,22,25.0,0,False
789630,Marcus Tavernier,MID,Bournemouth,82.7,4,5,324,8,4.24,8.12,3.88,32.42,38,3,2118,0,0,0,0,0,25,89,3,201658.0,Marcus,Tavernier,86.0,83.0,84.0,MID,MID,MID,5.5,201658.0,16.0,22.0,19.0,34.0,5.0,3.0,142.0,53.0,19.0,0.0,0.0,0.0,30,0,0,0,8,0,0,0,22.0,32.0,0.0,0.0,378.0,6,98,16.182,2.967,0.539,17.818,3.267,0.594,9,54.0,1,False
789646,Jayden Bogle,DEF,Sheffield Utd,37.9,3,0,354,3,1.14,3.5,2.36,57.85,79,3,2787,1,0,0,0,0,32,63,9,226182.0,Jayden,Bogle,476.0,0.0,342.0,DEF,0,DEF,4.5,226182.0,11.0,22.0,86.0,36.0,32.0,11.0,139.0,66.0,30.0,0.0,0.0,0.0,34,0,0,0,12,0,0,0,22.0,22.0,0.0,0.0,398.0,0,75,14.0,1.853,0.412,16.667,2.206,0.49,12,44.0,0,False
792645,Pau Torres,DEF,Aston Villa,79.8,0,4,461,6,0.71,1.67,0.96,40.0,37,2,2462,0,0,0,0,0,27,85,1,244954.0,Pau,Torres,584.0,52.0,41.0,DEF,DEF,DEF,4.5,244954.0,5.0,10.0,74.0,18.0,14.0,12.0,127.0,29.0,11.0,0.0,0.0,0.0,29,0,0,0,0,0,0,0,10.0,10.0,0.0,0.0,481.0,8,89,18.889,2.931,0.651,19.778,3.069,0.682,4,20.0,4,False
793820,Anel Ahmedhodžić,DEF,Sheffield Utd,5.3,0,4,325,1,0.58,3.61,3.03,61.13,89,2,2649,0,0,0,1,0,29,31,9,233821.0,Anel,Ahmedhodžić,471.0,0.0,0.0,DEF,0,DEF,0.0,233821.0,5.0,13.0,134.0,36.0,34.0,26.0,106.0,64.0,28.0,0.0,0.0,0.0,31,0,0,0,20,0,0,0,13.0,10.0,0.0,0.0,348.0,5,52,0.0,1.0,0.0,0.0,1.677,0.0,21,23.0,1,False
793907,Trevoh Chalobah,DEF,Chelsea,48.3,0,4,221,3,0.16,0.36,0.2,15.26,14,1,949,0,0,0,0,0,10,39,1,180736.0,Trevoh,Chalobah,194.0,159.0,226.0,DEF,DEF,DEF,5.0,180736.0,2.0,3.0,49.0,12.0,8.0,7.0,46.0,16.0,4.0,0.0,0.0,0.0,13,0,0,0,6,0,0,0,3.0,4.0,0.0,0.0,228.0,5,46,7.8,3.0,0.6,9.2,3.538,0.708,7,7.0,1,False
794253,Justin Kluivert,MID,Bournemouth,96.1,1,2,229,11,1.68,7.44,5.76,29.7,23,7,1910,0,0,0,0,0,26,100,5,222683.0,Justin,Kluivert,72.0,71.0,81.0,MID,MID,MID,7.0,222683.0,20.0,28.0,10.0,14.0,8.0,1.0,88.0,28.0,14.0,0.0,0.0,0.0,32,0,0,0,0,0,0,0,28.0,40.0,0.0,0.0,297.0,6,104,14.286,3.125,0.446,14.857,3.25,0.464,4,68.0,4,False
795179,Gabriel dos Santos Magalhães,DEF,Arsenal,170.2,1,8,676,16,0.65,5.13,4.48,26.18,26,3,3042,1,0,0,0,0,34,149,4,226597.0,Gabriel,dos Santos Magalhães,5.0,3.0,5.0,DEF,DEF,DEF,6.0,226597.0,11.0,34.0,97.0,28.0,31.0,33.0,136.0,48.0,20.0,0.0,0.0,0.0,36,0,0,0,4,0,0,0,34.0,22.0,0.0,0.0,732.0,6,151,24.833,4.139,0.69,25.167,4.194,0.699,2,56.0,-2,False
795371,Ibrahim Sangaré,MID,Nott'm Forest,18.3,0,0,89,4,0.4,1.07,0.67,14.75,16,0,1031,0,0,0,0,0,13,25,6,210462.0,Ibrahim,Sangaré,713.0,442.0,521.0,MID,MID,MID,5.0,210462.0,0.0,9.0,19.0,23.0,16.0,7.0,70.0,42.0,19.0,0.0,0.0,0.0,17,0,0,0,10,0,0,0,9.0,0.0,0.0,0.0,98.0,0,35,5.0,1.471,0.294,7.0,2.059,0.412,10,9.0,0,False
797908,Emerson Leite de Souza Junior,DEF,Spurs,21.5,0,4,233,0,0.86,1.08,0.22,28.71,31,1,1152,0,0,0,0,0,11,27,4,241157.0,Emerson,Leite de Souza Junior,497.0,487.0,0.0,DEF,DEF,DEF,0.0,241157.0,3.0,38.0,45.0,24.0,20.0,10.0,82.0,36.0,12.0,0.0,0.0,0.0,22,0,0,0,6,0,0,0,38.0,6.0,0.0,0.0,277.0,4,33,0.0,1.227,0.0,0.0,1.5,0.0,6,44.0,0,False
800520,Fodé Ballo-Touré,DEF,Fulham,2.7,0,0,18,0,0.0,0.0,0.0,1.18,1,0,65,0,0,0,0,0,0,5,1,225897.0,Fodé,Ballo-Touré,707.0,0.0,0.0,DEF,0,DEF,0.0,225897.0,0.0,2.0,2.0,2.0,3.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,20.0,0,5,0.0,0.833,0.0,0.0,0.833,0.0,0,2.0,0,False
802245,Jacob Brown,FWD,Luton,30.2,1,3,115,1,0.44,3.25,2.81,27.75,26,2,1013,0,0,0,0,0,12,39,4,242453.0,Jacob,Brown,631.0,0.0,0.0,FWD,0,FWD,0.0,242453.0,7.0,19.0,17.0,12.0,8.0,1.0,56.0,19.0,7.0,0.0,0.0,0.0,19,0,0,0,4,0,0,0,19.0,14.0,0.0,0.0,148.0,3,43,0.0,2.053,0.0,0.0,2.263,0.0,4,33.0,0,False
803343,Mads Roerslev Rasmussen,DEF,Brentford,71.1,2,3,354,5,1.34,2.39,1.05,37.71,40,1,1975,0,0,0,0,0,22,75,1,226956.0,Mads,Roerslev Rasmussen,114.0,105.0,112.0,DEF,DEF,DEF,4.5,226956.0,1.0,15.0,61.0,31.0,19.0,3.0,82.0,48.0,17.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,15.0,2.0,0.0,0.0,371.0,4,76,16.667,2.206,0.49,16.889,2.235,0.497,1,17.0,1,False
806552,Cody Gakpo,FWD,Liverpool,116.9,5,12,409,5,2.71,11.78,9.07,23.9,20,8,1633,0,0,0,0,0,17,106,1,243298.0,Cody,Gakpo,297.0,321.0,384.0,FWD,FWD,MID,7.5,243298.0,24.0,38.0,7.0,17.0,14.0,4.0,81.0,27.0,10.0,0.0,0.0,0.0,35,5,8,0,2,0,-48,0,38.0,48.0,0.0,0.0,447.0,9,118,14.133,3.029,0.404,15.733,3.371,0.45,12,38.0,-3,True
807729,Reece James,DEF,Chelsea,7.1,2,0,106,0,1.36,1.66,0.3,11.31,13,0,416,0,0,0,2,0,5,11,0,225796.0,Reece,James,206.0,172.0,225.0,DEF,DEF,DEF,5.5,225796.0,1.0,5.0,7.0,9.0,3.0,4.0,28.0,14.0,5.0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,5.0,2.0,0.0,0.0,113.0,0,11,2.0,1.1,0.2,2.0,1.1,0.2,0,7.0,0,False
815006,Phil Foden,MID,Man City,252.1,8,31,866,14,6.95,17.12,10.17,28.51,27,19,2860,0,0,0,0,0,33,230,2,209244.0,Phil,Foden,353.0,348.0,414.0,MID,MID,MID,8.0,209244.0,48.0,60.0,16.0,20.0,13.0,0.0,127.0,31.0,11.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,60.0,96.0,0.0,0.0,1022.0,36,235,28.75,6.571,0.821,29.375,6.714,0.839,5,156.0,5,False
816325,Boubacar Kamara,MID,Aston Villa,34.5,1,1,247,7,1.39,1.52,0.13,24.68,22,0,1653,0,0,0,1,0,20,40,7,226944.0,Boubacar,Kamara,47.0,42.0,58.0,MID,MID,MID,5.0,226944.0,1.0,29.0,15.0,29.0,21.0,7.0,97.0,43.0,14.0,0.0,0.0,0.0,20,0,0,0,8,0,0,0,29.0,2.0,0.0,0.0,278.0,2,49,8.0,2.0,0.4,9.8,2.45,0.49,9,31.0,1,False
817720,Michael Obafemi,FWD,Burnley,0.2,0,0,4,0,0.01,0.12,0.11,0.03,0,0,19,0,0,0,0,0,0,2,0,220598.0,Michael,Obafemi,174.0,0.0,219.0,FWD,0,FWD,4.5,220598.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0,2,0.444,1.0,0.222,0.444,1.0,0.222,0,0.0,0,False
818893,Nicolò Zaniolo,MID,Aston Villa,27.7,0,0,36,2,0.7,3.37,2.67,14.17,13,2,824,0,0,0,0,0,9,34,7,245414.0,Nicolò,Zaniolo,672.0,0.0,0.0,MID,0,MID,0.0,245414.0,10.0,21.0,11.0,9.0,1.0,0.0,36.0,19.0,10.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,21.0,20.0,0.0,0.0,77.0,0,34,0.0,1.36,0.0,0.0,1.36,0.0,0,41.0,0,False
818975,Eberechi Eze,MID,Crystal Palace,101.6,5,11,490,8,5.66,14.78,9.12,32.39,28,11,2054,0,0,0,0,0,24,136,3,232413.0,Eberechi,Eze,226.0,199.0,266.0,MID,MID,MID,7.5,232413.0,34.0,48.0,4.0,17.0,11.0,2.0,135.0,35.0,18.0,0.0,0.0,1.0,27,0,0,0,4,0,0,0,48.0,68.0,0.0,-6.0,600.0,12,141,18.133,5.037,0.672,18.8,5.222,0.696,5,110.0,1,False
819215,Lloyd Kelly,DEF,Bournemouth,40.1,1,5,293,4,0.77,1.11,0.34,25.04,32,0,1553,0,0,0,0,0,17,48,2,235530.0,Lloyd,Kelly,70.0,404.0,0.0,DEF,DEF,DEF,0.0,235530.0,1.0,13.0,59.0,19.0,13.0,12.0,121.0,24.0,5.0,0.0,0.0,0.0,23,0,0,0,4,0,0,0,13.0,2.0,0.0,0.0,308.0,3,50,0.0,2.087,0.0,0.0,2.174,0.0,2,15.0,-2,False
819762,Chris Mepham,DEF,Bournemouth,17.8,1,0,113,1,0.17,0.26,0.09,10.34,16,0,613,0,0,0,0,0,6,16,2,223911.0,Chris,Mepham,75.0,72.0,79.0,DEF,DEF,DEF,4.0,223911.0,1.0,2.0,29.0,11.0,7.0,6.0,31.0,12.0,1.0,0.0,0.0,0.0,10,0,0,0,2,0,0,0,2.0,2.0,0.0,0.0,117.0,0,18,4.0,1.6,0.4,4.5,1.8,0.45,2,4.0,0,False
820024,Sean Longstaff,MID,Newcastle,113.7,3,3,418,10,2.8,9.56,6.76,51.59,50,6,2742,0,0,0,0,0,30,110,7,180135.0,Sean,Longstaff,421.0,410.0,493.0,MID,MID,MID,5.0,180135.0,15.0,34.0,22.0,30.0,17.0,7.0,120.0,54.0,24.0,0.0,0.0,0.0,35,0,0,0,4,0,0,0,34.0,30.0,0.0,0.0,482.0,4,115,22.0,3.143,0.629,23.0,3.286,0.657,5,64.0,1,False
820140,Ibrahima Konaté,DEF,Liverpool,53.4,0,2,315,6,0.47,1.17,0.7,21.42,19,0,1570,0,0,0,1,0,17,56,3,204716.0,Ibrahima,Konaté,302.0,326.0,374.0,DEF,DEF,DEF,5.5,204716.0,2.0,13.0,51.0,22.0,20.0,12.0,97.0,36.0,14.0,0.0,0.0,0.0,22,0,0,0,6,0,0,0,13.0,4.0,0.0,0.0,332.0,0,60,10.182,2.545,0.463,10.909,2.727,0.496,4,17.0,-2,False
820581,Ben Brereton,MID,Sheffield Utd,65.7,1,5,173,0,1.07,6.58,5.52,23.91,37,6,1105,0,0,0,0,0,14,62,3,204814.0,Ben,Brereton,775.0,584.0,0.0,MID,MID,MID,0.0,204814.0,19.0,19.0,11.0,4.0,3.0,3.0,39.0,9.0,5.0,0.0,0.0,1.0,14,0,0,0,2,0,0,0,19.0,38.0,0.0,-6.0,224.0,5,64,0.0,4.429,0.0,0.0,4.571,0.0,2,51.0,0,False
822237,Manor Solomon,MID,Spurs,10.5,2,2,53,0,0.75,1.16,0.41,1.79,2,0,196,0,0,0,0,0,2,14,1,235674.0,Manor,Solomon,583.0,502.0,589.0,MID,MID,MID,5.5,235674.0,1.0,1.0,1.0,3.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1.0,2.0,0.0,0.0,56.0,1,13,2.545,2.8,0.509,2.364,2.6,0.473,-1,3.0,-1,False
822716,Hannes Delcroix,DEF,Burnley,-1.8,0,0,88,0,0.12,0.47,0.35,15.91,25,0,584,0,0,0,0,0,5,7,2,247245.0,Hannes,Delcroix,674.0,0.0,188.0,DEF,0,DEF,4.0,247245.0,2.0,0.0,23.0,6.0,9.0,3.0,29.0,10.0,4.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0.0,4.0,0.0,0.0,92.0,0,7,1.75,0.583,0.146,1.75,0.583,0.146,0,4.0,0,False
827315,Nicolás Domínguez,MID,Nott'm Forest,49.9,2,6,276,6,1.14,2.44,1.3,21.2,27,2,1489,0,0,0,0,0,19,67,4,250199.0,Nicolás,Domínguez,712.0,431.0,519.0,MID,MID,MID,5.0,250199.0,6.0,16.0,23.0,34.0,18.0,5.0,108.0,63.0,29.0,0.0,0.0,0.0,26,0,0,0,16,0,0,0,16.0,12.0,0.0,0.0,304.0,6,83,13.4,2.577,0.515,16.6,3.192,0.638,16,28.0,0,False
831044,Hjalmar Ekdal,DEF,Burnley,5.0,0,3,77,1,0.01,0.07,0.06,7.91,8,0,436,0,0,0,0,0,5,15,2,478969.0,Hjalmar,Ekdal,167.0,0.0,190.0,DEF,0,DEF,4.0,478969.0,1.0,2.0,21.0,2.0,6.0,5.0,26.0,4.0,2.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,81.0,3,15,3.75,1.875,0.469,3.75,1.875,0.469,0,4.0,0,False
831489,Alexis Mac Allister,MID,Liverpool,132.4,5,12,512,6,4.89,8.48,3.59,37.16,34,5,2600,0,0,0,1,0,31,109,7,243016.0,Alexis,Mac Allister,304.0,329.0,386.0,MID,MID,MID,6.5,243016.0,9.0,47.0,25.0,55.0,35.0,8.0,195.0,99.0,44.0,0.0,0.0,1.0,33,0,0,0,26,0,0,0,47.0,18.0,0.0,-6.0,571.0,11,134,16.769,3.303,0.508,20.615,4.061,0.625,25,59.0,-1,False
841150,Rhian Brewster,FWD,Sheffield Utd,-2.1,0,0,14,0,0.08,0.41,0.33,7.82,8,0,338,0,0,0,1,0,3,11,0,195473.0,Rhian,Brewster,477.0,0.0,0.0,FWD,0,FWD,0.0,195473.0,3.0,5.0,2.0,1.0,1.0,0.0,9.0,5.0,4.0,0.0,0.0,0.0,13,0,0,0,0,0,0,0,5.0,6.0,0.0,0.0,25.0,0,11,0.0,0.846,0.0,0.0,0.846,0.0,0,11.0,0,False
843040,Pedro Lomba Neto,MID,Wolves,78.4,11,8,310,3,3.69,6.86,3.17,29.09,27,2,1516,0,0,0,0,0,18,86,4,247632.0,Pedro,Lomba Neto,567.0,560.0,236.0,MID,MID,MID,7.0,247632.0,12.0,21.0,2.0,3.0,5.0,1.0,79.0,7.0,4.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,21.0,24.0,0.0,0.0,355.0,16,94,12.286,4.3,0.614,13.429,4.7,0.671,8,45.0,8,False
843099,Scott McTominay,MID,Man Utd,102.6,1,5,307,7,0.41,6.4,6.0,39.95,30,7,1891,0,0,0,0,0,18,98,2,195851.0,Scott,McTominay,392.0,381.0,0.0,MID,MID,MID,0.0,195851.0,19.0,21.0,54.0,25.0,14.0,12.0,91.0,49.0,24.0,0.0,0.0,0.0,32,0,0,0,10,0,0,0,21.0,38.0,0.0,0.0,366.0,6,109,0.0,3.062,0.0,0.0,3.406,0.0,11,59.0,1,False
844425,Marc Guéhi,DEF,Crystal Palace,57.9,1,6,397,6,1.0,1.58,0.58,31.51,32,0,2020,0,0,0,0,0,23,66,2,209036.0,Marc,Guéhi,228.0,200.0,260.0,DEF,DEF,DEF,4.5,209036.0,0.0,26.0,88.0,19.0,18.0,17.0,120.0,28.0,9.0,0.0,0.0,0.0,25,0,0,0,8,0,0,0,26.0,0.0,0.0,0.0,423.0,4,72,14.667,2.64,0.587,16.0,2.88,0.64,6,26.0,-2,False
844477,Sergio Gómez,DEF,Man City,10.6,1,0,24,0,0.19,0.51,0.32,1.42,2,0,48,0,0,0,0,0,0,9,0,437468.0,Sergio,Gómez,366.0,0.0,0.0,DEF,0,DEF,0.0,437468.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,24.0,0,9,0.0,1.5,0.0,0.0,1.5,0.0,0,0.0,0,False
846005,Dominik Szoboszlai,MID,Liverpool,113.6,4,7,437,8,5.13,8.77,3.64,25.06,23,3,2102,0,0,0,0,0,25,99,1,424876.0,Dominik,Szoboszlai,309.0,336.0,387.0,MID,MID,MID,6.5,424876.0,15.0,29.0,13.0,19.0,15.0,2.0,171.0,32.0,13.0,0.0,0.0,0.0,33,0,0,0,12,0,0,0,29.0,30.0,0.0,0.0,496.0,7,111,15.231,3.0,0.462,17.077,3.364,0.517,12,59.0,0,False
846369,Luis Sinisterra,MID,Bournemouth,36.8,2,2,149,1,1.03,3.65,2.62,11.39,18,2,685,0,0,0,0,0,7,43,0,224995.0,Luis,Sinisterra,705.0,80.0,91.0,MID,MID,MID,5.0,224995.0,9.0,6.0,4.0,12.0,8.0,0.0,47.0,23.0,11.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,6.0,18.0,0.0,0.0,173.0,2,43,8.6,2.15,0.43,8.6,2.15,0.43,0,24.0,0,False
846381,Jadon Sancho,MID,Man Utd,6.0,0,0,11,0,0.07,0.07,0.0,1.86,1,0,76,0,0,0,0,0,0,3,0,209243.0,Jadon,Sancho,397.0,386.0,456.0,MID,MID,MID,6.0,209243.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,13.0,0,3,0.5,1.0,0.167,0.5,1.0,0.167,0,2.0,0,False
846383,Callum Hudson-Odoi,MID,Nott'm Forest,86.9,2,14,371,2,2.02,4.67,2.65,28.38,41,8,1846,0,0,0,0,0,20,109,0,209046.0,Callum,Hudson-Odoi,205.0,434.0,516.0,MID,MID,MID,6.0,209046.0,20.0,30.0,11.0,8.0,7.0,1.0,98.0,18.0,10.0,0.0,0.0,0.0,29,0,0,0,2,0,0,0,30.0,40.0,0.0,0.0,441.0,16,113,18.167,3.759,0.626,18.833,3.897,0.649,4,70.0,2,False
847983,Lisandro Martínez,DEF,Man Utd,9.5,1,0,134,1,0.08,0.08,0.0,11.65,12,0,643,1,0,0,0,0,8,15,3,221820.0,Lisandro,Martínez,391.0,380.0,437.0,DEF,DEF,DEF,5.0,221820.0,0.0,3.0,23.0,8.0,5.0,8.0,33.0,12.0,4.0,0.0,0.0,0.0,11,0,0,0,2,0,0,0,3.0,0.0,0.0,0.0,137.0,0,17,3.0,1.364,0.273,3.4,1.545,0.309,2,3.0,0,False
848034,Santiago Bueno,DEF,Wolves,6.8,0,0,124,0,0.01,0.01,0.0,20.71,18,0,819,0,0,0,0,0,9,13,1,231480.0,Santiago,Bueno,697.0,564.0,636.0,DEF,DEF,DEF,4.5,231480.0,0.0,5.0,33.0,7.0,6.0,12.0,30.0,13.0,6.0,0.0,0.0,0.0,12,0,0,0,6,0,0,0,5.0,0.0,0.0,0.0,129.0,0,19,2.889,1.083,0.241,4.222,1.583,0.352,6,5.0,0,False
